"unique_NM","gene","code"
"NM_172501","Nhlrc3",0
"NM_001039038","Nhlrc4",0
"NM_026631","Nhp2",0
"NM_011482","Nhp2l1",0
"NM_001290526","Nhs",1
"NM_001081052","Nhs",9
"NM_173390","Nhsl1",9
"NM_001163592","Nhsl1",1
"NM_001163610","Nhsl2",0
"NM_025449","Nicn1",0
"NM_010917","Nid1",0
"NM_008695","Nid2",0
"NM_022988","Nif3l1",1
"NM_026472","Nifk",0
"NM_175538","Nim1k",0
"NM_001081453","Nin",9010
"NR_104398","Nin",190
"NM_001286079","Nin",3919
"NM_001286080","Nin",9011
"NM_008697","Nin",3911
"NR_104397","Nin",111
"NM_013610","Ninj1",0
"NM_016718","Ninj2",1
"NM_207204","Ninl",0
"NR_028367","Nip7",40
"NM_025391","Nip7",91
"NM_001164472","Nip7",99
"NM_153578","Nipa1",0
"NM_001256130","Nipa2",93001001
"NM_001256133","Nipa2",90
"NM_001256132","Nipa2",909000101
"NM_023647","Nipa2",440010001
"NM_001256131","Nipa2",309001
"NM_001081205","Nipal1",0
"NM_145469","Nipal2",1
"NM_028995","Nipal3",0
"NM_172524","Nipal4",0
"NM_027707","Nipbl",91
"NM_201232","Nipbl",41
"NM_008698","Nipsnap1",0
"NM_028529","Nipsnap3a",0
"NM_025623","Nipsnap3b",11
"NM_022656","Nisch",1101
"NM_012049","Nit1",91
"NM_001242580","Nit1",31
"NM_023175","Nit2",0
"NM_025998","Nkain1",0
"NM_001013411","Nkain2",0
"NM_001025286","Nkain2",0
"NM_001290410","Nkain3",0
"NM_172987","Nkain3",0
"NM_001141933","Nkain4",9
"NM_021426","Nkain4",1
"NM_025937","Nkap",0
"NM_025719","Nkapl",0
"NM_027280","Nkd1",0
"NM_001163660","Nkd1",0
"NM_028186","Nkd2",11
"NM_024253","Nkg7",0
"NM_023526","Nkiras1",0
"NM_028024","Nkiras2",0
"NM_027116","Nkpd1",0
"NM_029891","Nkrf",0
"NM_010918","Nktr",11
"NM_011320","Nkx1-1",0
"NM_009123","Nkx1-2",0
"NM_001146198","Nkx2-1",0
"NM_009385","Nkx2-1",0
"NM_001077632","Nkx2-2",0
"NM_010919","Nkx2-2",0
"NR_030769","Nkx2-2os",0
"NM_008699","Nkx2-3",0
"NM_023504","Nkx2-4",0
"NM_008700","Nkx2-5",0
"NM_010920","Nkx2-6",0
"NM_008701","Nkx2-9",0
"NM_010921","Nkx3-1",0
"NM_007524","Nkx3-2",0
"NM_144955","Nkx6-1",0
"NR_027857","Nkx6-2",0
"NM_183248","Nkx6-2",0
"NM_029002","Nkx6-3",0
"NM_145431","Nle1",0
"NM_138666","Nlgn1",31
"NM_001163387","Nlgn1",99
"NM_198862","Nlgn2",1
"NM_172932","Nlgn3",0
"NM_008702","Nlk",11
"NM_029447","Nln",0
"NM_001081280","Nlrc3",0
"NM_175547","Nlrc3",0
"NM_001033367","Nlrc4",0
"NM_001033207","Nlrc5",10101111101
"NM_175532","Nlrp10",0
"NM_001033431","Nlrp12",0
"NM_001002894","Nlrp14",0
"NM_001004142","Nlrp1a",0
"NM_001040696","Nlrp1b",0
"NM_001162414","Nlrp1b",0
"NR_027858","Nlrp1c-ps",0
"NM_177690","Nlrp2",0
"NM_145827","Nlrp3",0
"NM_172896","Nlrp4a",0
"NM_172481","Nlrp4b",0
"NM_031389","Nlrp4c",0
"NM_001004194","Nlrp4e",0
"NM_175290","Nlrp4f",0
"NM_001004145","Nlrp4g",0
"NM_001039143","Nlrp5",9
"NM_011860","Nlrp5",1
"NR_045120","Nlrp5-ps",1
"NR_045119","Nlrp5-ps",9
"NM_133946","Nlrp6",0
"NM_001048220","Nlrp9a",9
"NM_001048219","Nlrp9a",1
"NM_194058","Nlrp9b",1
"NM_001042612","Nlrp9c",0
"NM_001163742","Nlrx1",0
"NM_178420","Nlrx1",0
"NM_001163743","Nlrx1",0
"NM_001291280","Nmb",0
"NM_026523","Nmb",0
"NM_008703","Nmbr",0
"NM_133787","Nmd3",10
"NM_008704","Nme1",0
"NM_008705","Nme2",0
"NM_001077529","Nme2",0
"NM_019730","Nme3",0
"NM_019731","Nme4",0
"NM_080637","Nme5",0
"NM_018757","Nme6",10
"NM_178071","Nme7",0
"NM_138314","Nme7",0
"NM_001167909","Nme8",0
"NM_181591","Nme8",0
"NM_001165957","Nme9",0
"NM_001141948","Nmi",3191
"NM_019401","Nmi",9101
"NM_001141949","Nmi",111
"NM_133435","Nmnat1",0
"NM_175460","Nmnat2",0
"NM_144533","Nmnat3",0
"NM_026393","Nmral1",91
"NM_001290761","Nmral1",99
"NM_001290762","Nmral1",29
"NM_001290763","Nmral1",9
"NM_145497","Nmrk1",1
"NM_027120","Nmrk2",0
"NM_001011684","Nms",1
"NM_008707","Nmt1",10
"NM_001290368","Nmt2",9019
"NM_008708","Nmt2",3091
"NM_001290369","Nmt2",199
"NM_001290370","Nmt2",900
"NM_019515","Nmu",0
"NM_010341","Nmur1",0
"NM_153079","Nmur2",0
"NM_001291129","Nnat",30991
"NM_010923","Nnat",300199
"NM_001291128","Nnat",1000
"NM_001291130","Nnat",990919
"NM_180960","Nnat",9999
"NM_010924","Nnmt",0
"NM_008710","Nnt",0
"NR_003544","Nnt",0
"NM_019836","Noa1",0
"NM_026277","Nob1",0
"NM_130869","Nobox",0
"NM_021303","Noc2l",0
"NM_021315","Noc3l",1
"NM_153570","Noc4l",0
"NM_172729","Nod1",0
"NM_001171007","Nod1",0
"NM_145857","Nod2",1
"NM_013611","Nodal",0
"NM_008711","Nog",0
"NM_001008421","Nol10",1
"NM_133702","Nol11",21
"NM_001161329","Nol11",91
"NM_133800","Nol12",0
"NM_030152","Nol3",0
"NM_001161483","Nol4",310
"NM_199024","Nol4",991
"NM_139236","Nol6",0
"NM_023554","Nol7",101
"NR_073168","Nol8",11
"NM_001271397","Nol8",911
"NR_073167","Nol8",311
"NM_001159599","Nol9",1
"NM_028727","Nol9",1
"NM_001039352","Nolc1",0
"NM_053086","Nolc1",0
"NM_001039351","Nolc1",0
"NM_001039353","Nolc1",0
"NM_001033457","Nom1",0
"NM_153057","Nomo1",1
"NM_001252518","Nono",0
"NM_023144","Nono",0
"NM_025403","Nop10",0
"NM_029278","Nop14",0
"NM_178605","Nop16",0
"NM_138747","Nop2",0
"NM_024193","Nop56",1
"NM_018868","Nop58",111
"NM_026403","Nop9",1
"NM_008712","Nos1",0
"NM_001109985","Nos1ap",0
"NM_027528","Nos1ap",0
"NM_010927","Nos2",111
"NM_008713","Nos3",0
"NM_001163684","Nosip",91
"NM_025533","Nosip",21
"NM_181547","Nostrin",1
"NM_008714","Notch1",1
"NM_010928","Notch2",0
"NM_008716","Notch3",0
"NM_010929","Notch4",0
"NM_001007472","Noto",0
"NM_175263","Notum",0
"NM_010930","Nov",0
"NM_021361","Nova1",0
"NM_001029877","Nova2",0
"NM_172203","Nox1",0
"NM_198958","Nox3",0
"NM_015760","Nox4",0
"NM_001285833","Nox4",0
"NM_001285835","Nox4",0
"NM_001163626","Noxa1",9
"NM_172204","Noxa1",3
"NM_027988","Noxo1",11
"NM_027744","Noxred1",0
"NM_008718","Npas1",1
"NM_008719","Npas2",11
"NM_013780","Npas3",0
"NM_153553","Npas4",1
"NM_001081152","Npat",1
"NM_153288","Npb",0
"NM_010342","Npbwr1",0
"NM_008720","Npc1",11
"NM_207242","Npc1l1",0
"NM_023409","Npc2",0
"NM_001013360","Npcd",9
"NM_001013362","Npcd",1
"NM_008721","Npdc1",0
"NM_213733","Npepl1",1
"NM_008942","Npepps",1
"NR_033409","Npff",0
"NM_018787","Npff",0
"NM_001177511","Npffr1",0
"NM_133192","Npffr2",0
"NM_001291012","Nphp1",1
"NM_016902","Nphp1",1
"NM_001291013","Nphp1",1
"NM_028721","Nphp3",0
"NM_172460","Nphp3",0
"NM_153424","Nphp4",0
"NM_019459","Nphs1",0
"NR_004443","Nphs1os",0
"NM_130456","Nphs2",0
"NM_028749","Npl",0
"NM_199469","Nploc4",911
"NM_001195023","Nploc4",111
"NM_008722","Npm1",20
"NM_001252260","Npm1",91
"NM_001252261","Npm1",20
"NM_181345","Npm2",0
"NM_008723","Npm3",0
"NR_002702","Npm3-ps1",0
"NM_001287101","Npnt",11
"NM_001287102","Npnt",91
"NM_001029836","Npnt",199
"NM_033525","Npnt",19
"NM_001287103","Npnt",199
"NM_008725","Nppa",0
"NM_001287348","Nppb",0
"NM_008726","Nppb",0
"NM_010933","Nppc",0
"NM_008727","Npr1",0
"NM_173788","Npr2",0
"NM_001286395","Npr3",0
"NM_008728","Npr3",0
"NM_001039181","Npr3",0
"NM_018879","Nprl2",0
"NM_181569","Nprl3",31991
"NM_001284360","Nprl3",31099
"NM_001284359","Nprl3",31190
"NR_104306","Nprl3",90911
"NM_001163611","Nps",0
"NM_175678","Npsr1",1
"NM_009145","Nptn",0
"NM_008730","Nptx1",0
"NM_016789","Nptx2",0
"NM_030689","Nptxr",0
"NM_021892","Npvf",0
"NM_001099664","Npw",0
"NM_023456","Npy",0
"NM_010934","Npy1r",0
"NM_001205099","Npy2r",9
"NM_008731","Npy2r",4
"NM_008919","Npy4r",0
"NM_016708","Npy5r",0
"NM_010935","Npy6r",0
"NM_008706","Nqo1",1
"NM_020282","Nqo2",1110
"NM_001163241","Nqo2",1911
"NM_001163239","Nqo2",1019
"NM_001163242","Nqo2",1010
"NM_007430","Nr0b1",0
"NM_011850","Nr0b2",0
"NM_145434","Nr1d1",0
"NM_011584","Nr1d2",0
"NM_009473","Nr1h2",0
"NM_001285519","Nr1h2",0
"NM_001285517","Nr1h2",0
"NM_001285518","Nr1h2",0
"NM_013839","Nr1h3",0
"NM_001177730","Nr1h3",0
"NM_001163504","Nr1h4",3
"NM_009108","Nr1h4",9
"NM_001163700","Nr1h4",3
"NM_201619","Nr1h5",39
"NM_198658","Nr1h5",33
"NM_201622","Nr1h5",93
"NM_010936","Nr1i2",2
"NM_001098404","Nr1i2",9
"NM_009803","Nr1i3",1
"NM_001243063","Nr1i3",0
"NM_001243062","Nr1i3",9
"NM_011629","Nr2c1",11
"NM_011630","Nr2c2",1
"NM_001025586","Nr2c2ap",1
"NM_001025587","Nr2c2ap",1
"NR_104434","Nr2c2ap",9
"NM_152229","Nr2e1",0
"NM_013708","Nr2e3",0
"NM_010151","Nr2f1",0
"NM_009697","Nr2f2",0
"NM_183261","Nr2f2",0
"NM_010150","Nr2f6",1
"NM_008173","Nr3c1",0
"NM_001083906","Nr3c2",0
"NM_010444","Nr4a1",0
"NM_001139509","Nr4a2",0
"NM_013613","Nr4a2",0
"NM_015743","Nr4a3",0
"NM_139051","Nr5a1",0
"NM_030676","Nr5a2",0
"NM_001159769","Nr5a2",0
"NM_001159548","Nr6a1",0
"NM_001159549","Nr6a1",0
"NM_010264","Nr6a1",0
"NM_026012","Nradd",0
"NM_198059","Nrap",91
"NM_001286552","Nrap",99
"NM_008733","Nrap",11
"NM_025980","Nrarp",0
"NM_010937","Nras",1
"NM_001036293","Nrbf2",0
"NM_147201","Nrbp1",0
"NM_144847","Nrbp2",0
"NM_001146031","Nrcam",91
"NM_176930","Nrcam",11
"NM_146150","Nrd1",111
"NM_001290303","Nrde2",31
"NM_183155","Nrde2",91
"NM_001109989","Nrep",1
"NM_001267717","Nrep",91
"NM_053078","Nrep",41
"NM_001109988","Nrep",1
"NM_001164227","Nrf1",1
"NM_010938","Nrf1",90
"NM_001164226","Nrf1",0
"NM_001164228","Nrf1",99
"NM_001164230","Nrf1",90
"NM_001164229","Nrf1",10
"NM_178591","Nrg1",10
"NM_001167891","Nrg2",1
"NM_008734","Nrg3",91
"NM_001190187","Nrg3",91
"NM_001190188","Nrg3",20
"NR_045713","Nrg3os",0
"NM_032002","Nrg4",1
"NM_022029","Nrgn",0
"NM_173440","Nrip1",1
"NM_001162858","Nrip2",9
"NM_021717","Nrip2",2
"NM_020610","Nrip3",0
"NM_013724","Nrk",0
"NM_001271916","Nrl",219
"NM_001136074","Nrl",991
"NM_001271917","Nrl",99
"NM_008736","Nrl",0
"NM_134122","Nrm",0
"NM_153529","Nrn1",0
"NM_175024","Nrn1l",0
"NR_045729","Nron",0
"NM_001013372","Nrp",0
"NM_008737","Nrp1",0
"NM_001077406","Nrp2",3000
"NM_001077404","Nrp2",90001
"NM_010939","Nrp2",390
"NM_001077407","Nrp2",9000
"NM_001077405","Nrp2",909
"NM_001077403","Nrp2",30010
"NM_146069","Nrros",1
"NM_009513","Nrsn1",0
"NM_001009948","Nrsn2",0
"NM_008738","Nrtn",0
"NM_177284","Nrxn1",1010
"NM_020252","Nrxn1",1001
"NM_001205234","Nrxn2",21
"NM_020253","Nrxn2",91
"NM_001205235","Nrxn2",99
"NM_001198587","Nrxn3",29
"NM_172544","Nrxn3",91
"NM_001252074","Nrxn3",0
"NM_021552","Nsa2",0
"NM_008739","Nsd1",1
"NM_010941","Nsdhl",0
"NM_008740","Nsf",1
"NM_001291074","Nsfl1c",0
"NM_198326","Nsfl1c",0
"NM_010942","Nsg1",0
"NM_008741","Nsg2",0
"NM_001290680","Nsg2",0
"NM_001290681","Nsg2",0
"NM_198654","Nsl1",1
"NM_010945","Nsmaf",1
"NM_026330","Nsmce1",0
"NM_026746","Nsmce2",1
"NM_001164604","Nsmce2",0
"NM_001162855","Nsmce4a",0
"NM_001039387","Nsmf",0
"NM_020276","Nsmf",1
"NM_001177655","Nsmf",0
"NM_001039386","Nsmf",0
"NM_001177654","Nsmf",0
"NM_145354","Nsun2",0
"NM_178925","Nsun3",0
"NM_028142","Nsun4",1
"NM_145414","Nsun5",0
"NM_028950","Nsun6",10
"NM_001165941","Nsun6",11
"NM_001165943","Nsun6",19
"NM_001165942","Nsun6",0
"NM_027602","Nsun7",1
"NM_015807","Nt5c",1
"NM_001085502","Nt5c1a",0
"NM_027588","Nt5c1b",0
"NM_029810","Nt5c2",91
"NR_028353","Nt5c2",11
"NM_001164363","Nt5c2",91
"NM_001164365","Nt5c2",91
"NM_026004","Nt5c3",0
"NM_001252374","Nt5c3",1
"NM_026561","Nt5c3b",1
"NM_001102650","Nt5c3b",1
"NM_176968","Nt5dc1",1
"NM_027289","Nt5dc2",0
"NM_175331","Nt5dc3",0
"NM_011851","Nt5e",0
"NM_134029","Nt5m",0
"NM_010946","Ntan1",1101
"NM_008742","Ntf3",9
"NM_001164034","Ntf3",1
"NM_001164035","Ntf3",0
"NM_198190","Ntf5",0
"NM_008743","Nthl1",0
"NM_172290","Ntm",0
"NM_170592","Ntmt1",0
"NM_008744","Ntn1",0
"NM_010947","Ntn3",0
"NM_021320","Ntn4",0
"NM_001289693","Ntn5",91911
"NM_001289692","Ntn5",20100
"NM_001033356","Ntn5",21900
"NM_030699","Ntng1",1000
"NM_001163349","Ntng1",990
"NM_001163348","Ntng1",9100
"NM_001163350","Ntng1",1
"NM_133488","Ntng1",19
"NM_001163351","Ntng1",0
"NM_133501","Ntng2",101
"NM_133500","Ntng2",190
"NM_025636","Ntpcr",0
"NM_001033124","Ntrk1",0
"NM_008745","Ntrk2",0
"NM_001282961","Ntrk2",0
"NM_001025074","Ntrk2",0
"NM_008746","Ntrk3",0
"NM_182809","Ntrk3",0
"NM_024435","Nts",0
"NM_018766","Ntsr1",0
"NM_008747","Ntsr2",0
"NM_001004363","Nuak1",1
"NM_001195025","Nuak2",1
"NM_028778","Nuak2",9
"NM_016736","Nub1",11
"NM_011955","Nubp1",1
"NM_011956","Nubp2",0
"NM_029760","Nubpl",0
"NM_008749","Nucb1",9
"NM_001163662","Nucb1",2
"NM_001130479","Nucb2",1
"NM_175294","Nucks1",0
"NM_001145804","Nucks1",0
"NM_010948","Nudc",1
"NM_001113554","Nudcd1",0
"NM_026149","Nudcd1",0
"NM_026023","Nudcd2",2
"NM_001290697","Nudcd2",9
"NM_173748","Nudcd3",1
"NM_008637","Nudt1",11
"NM_001031664","Nudt10",0
"NM_021431","Nudt11",0
"NM_026497","Nudt12",0
"NM_026341","Nudt13",11
"NM_025399","Nudt14",1
"NM_172527","Nudt15",0
"NM_029385","Nudt16",0
"NM_025839","Nudt16l1",0
"NM_001162925","Nudt17",0
"NM_030094","Nudt17",0
"NM_153136","Nudt18",0
"NM_033080","Nudt19",0
"NM_025539","Nudt2",0
"NM_026623","Nudt21",1
"NM_026675","Nudt22",1
"NM_001291046","Nudt3",0
"NM_019837","Nudt3",0
"NM_027722","Nudt4",0
"NM_016918","Nudt5",0
"NM_153561","Nudt6",1
"NM_001291044","Nudt6",1
"NM_024437","Nudt7",931
"NM_001290180","Nudt7",39
"NM_024446","Nudt7",990
"NM_001290182","Nudt7",900
"NM_001290181","Nudt7",330
"NM_025529","Nudt8",0
"NM_028794","Nudt9",0
"NM_023284","Nuf2",11
"NM_013745","Nufip1",0
"NM_001024205","Nufip2",0
"NM_001195674","Nuggc",0
"NM_133947","Numa1",11
"NM_001272055","Numb",21091
"NM_010949","Numb",29011
"NR_073564","Numb",90110
"NM_001272056","Numb",29191
"NM_001136075","Numb",21011
"NR_073563","Numb",29191
"NM_010950","Numbl",0
"NM_134010","Nup107",0
"NM_172288","Nup133",0
"NM_175749","Nup153",0
"NM_133227","Nup155",1
"NM_021512","Nup160",1
"NM_198304","Nup188",0
"NM_027513","Nup205",0
"NM_018815","Nup210",1
"NM_029937","Nup210l",0
"NM_172268","Nup214",11
"NM_027091","Nup35",1
"NM_001190179","Nup35",1
"NM_027191","Nup37",1
"NM_028334","Nup37",1
"NM_145706","Nup43",1
"NM_016714","Nup50",0
"NM_183392","Nup54",11
"NM_053074","Nup62",0
"NM_001171024","Nup62-il4i1",0
"NM_001081668","Nup62cl",1
"NM_001002929","Nup85",11111
"NR_075087","Nup88",399990
"NM_001083331","Nup88",922110
"NM_172394","Nup88",999110
"NM_001276406","Nup88",929110
"NM_172410","Nup93",1
"NM_001287164","Nup98",311
"NM_022979","Nup98",310
"NM_001287165","Nup98",910
"NM_001287166","Nup98",910
"NM_001287167","Nup98",310
"NM_170591","Nupl1",0
"NM_153092","Nupl2",1
"NM_019738","Nupr1",0
"NM_026916","Nupr1l",0
"NM_030250","Nus1",0
"NM_133851","Nusap1",1
"NM_001042652","Nusap1",9
"NM_026532","Nutf2",0
"NR_033574","Nutf2-ps1",0
"NM_172521","Nutm1",0
"NM_026171","Nvl",11
"NM_176940","Nwd1",0
"NM_177006","Nwd2",0
"NM_016813","Nxf1",9
"NM_001276704","Nxf1",4
"NM_031259","Nxf2",91
"NM_001289735","Nxf2",21
"NM_001289736","Nxf2",91
"NM_001024141","Nxf3",0
"NM_130888","Nxf7",1
"NM_008750","Nxn",0
"NM_145598","Nxnl1",0
"NM_029173","Nxnl2",0
"NM_030069","Nxpe2",1
"NM_001134457","Nxpe3",1
"NM_172921","Nxpe4",1
"NM_001013773","Nxpe5",0
"NM_008751","Nxph1",0
"NM_008752","Nxph2",0
"NM_130858","Nxph3",0
"NM_183297","Nxph4",0
"NM_019761","Nxt1",0
"NM_001110159","Nxt1",1
"NM_001290532","Nxt2",0
"NM_001161430","Nxt2",0
"NM_172782","Nxt2",0
"NM_001290533","Nxt2",0
"NM_175521","Nyap1",0
"NM_172849","Nyap2",0
"NM_001040072","Nynrin",0
"NM_173415","Nyx",0
"NM_177028","Oacyl",0
"NM_178644","Oaf",0
"NM_001289491","Oard1",0
"NM_207219","Oard1",90
"NM_001289490","Oard1",31
"NM_145211","Oas1a",0
"NR_003507","Oas1b",0
"NM_001083925","Oas1b",0
"NM_033541","Oas1c",1
"NM_133893","Oas1d",0
"NM_145210","Oas1e",0
"NM_145153","Oas1f",0
"NM_011852","Oas1g",0
"NM_145228","Oas1h",0
"NM_001159934","Oas1h",0
"NM_145227","Oas2",0
"NM_145226","Oas3",0
"NM_145209","Oasl1",11
"NM_011854","Oasl2",1
"NM_016978","Oat",0
"NM_008753","Oaz1",0
"NR_027656","Oaz1-ps",1
"NM_010952","Oaz2",0
"NM_016901","Oaz3",0
"NM_175360","Obfc1",0
"NM_027802","Obox1",0
"NM_145708","Obox2",0
"NM_145707","Obox3",0
"NM_145709","Obox5",0
"NM_145710","Obox6",0
"NM_008754","Obp1a",0
"NM_153558","Obp2a",1
"NM_001099301","Obp2b",0
"NM_001171512","Obscn",99999
"NM_199152","Obscn",11111
"NM_178884","Obsl1",1
"NM_010953","Oc90",1
"NM_021879","Oca2",0
"NM_029865","Ocel1",0
"NM_001159888","Ociad1",30
"NM_001159887","Ociad1",99
"NM_001159889","Ociad1",0
"NM_023429","Ociad1",1
"NM_026950","Ociad2",1
"NM_008756","Ocln",0
"NM_033039","Ocm",0
"NM_177215","Ocrl",1
"NM_029021","Ocstamp",0
"NM_027128","Odam",0
"NM_013614","Odc1",1
"NM_008757","Odf1",0
"NM_001177661","Odf2",3919
"NM_001113213","Odf2",3911
"NM_001177659","Odf2",3191
"NM_001113214","Odf2",3911
"NM_013615","Odf2",9910
"NM_001162539","Odf2l",9109
"NM_001162538","Odf2l",1011
"NM_025714","Odf2l",1119
"NM_027019","Odf3",0
"NM_001013022","Odf3b",0
"NM_198673","Odf3l1",0
"NM_001033473","Odf3l2",0
"NM_145746","Odf4",0
"NM_172143","Ofcc1",0
"NM_177429","Ofd1",0
"NM_010956","Ogdh",909
"NM_001252282","Ogdh",901
"NM_001252283","Ogdh",910
"NM_001252287","Ogdh",309
"NM_001252288","Ogdh",90
"NM_001081130","Ogdhl",0
"NM_001093757","Ogfod1",19
"NM_177767","Ogfod1",11
"NM_025671","Ogfod2",1
"NM_025402","Ogfod3",0
"NM_031373","Ogfr",0
"NM_001081079","Ogfrl1",1
"NM_010957","Ogg1",0
"NM_008760","Ogn",0
"NM_139144","Ogt",0
"NM_001290535","Ogt",0
"NM_001042653","Oip5",0
"NM_146050","Oit1",11
"NM_010959","Oit3",0
"NM_025942","Ola1",1
"NM_030091","Ola1",0
"NM_145921","Olah",1
"NM_001038613","Olfm1",0
"NM_001038614","Olfm1",0
"NM_019498","Olfm1",0
"NM_001038612","Olfm1",0
"NM_173777","Olfm2",0
"NM_153458","Olfm3",0
"NM_001286750","Olfm3",0
"NM_153157","Olfm3",0
"NM_001030294","Olfm4",0
"NM_172907","Olfml1",0
"NM_172854","Olfml2a",0
"NM_177068","Olfml2b",0
"NM_133859","Olfml3",0
"NM_146921","Olfr1",0
"NM_206822","Olfr10",0
"NM_207673","Olfr100",0
"NM_001011695","Olfr1000",0
"NM_146573","Olfr1002",0
"NM_146570","Olfr1006",0
"NM_146866","Olfr1008",0
"NM_146572","Olfr1009",0
"NM_146834","Olfr101",0
"NM_207149","Olfr1010",0
"NM_146568","Olfr1012",0
"NM_146762","Olfr1013",0
"NM_146569","Olfr1014",0
"NM_146571","Olfr1015",0
"NM_001011758","Olfr1016",0
"NM_146586","Olfr1018",0
"NM_147015","Olfr1019",0
"NM_001011721","Olfr102",0
"NM_146580","Olfr1020",0
"NM_146589","Olfr1022",0
"NM_146587","Olfr1023",0
"NM_001005230","Olfr1024",0
"NM_146584","Olfr1026",0
"NM_001011774","Olfr1028",0
"NM_001011852","Olfr1029",0
"NM_146833","Olfr103",0
"NM_146588","Olfr1030",0
"NM_001011759","Olfr1031",0
"NM_146579","Olfr1032",0
"NM_146578","Olfr1033",0
"NM_001011872","Olfr1034",0
"NM_207142","Olfr1036",0
"NM_001011532","Olfr1037",0
"NM_147013","Olfr1038-ps",0
"NM_001011784","Olfr1039",0
"NM_207561","Olfr1040",0
"NM_001011777","Olfr1042",0
"NM_146577","Olfr1043",0
"NM_147011","Olfr1044",0
"NM_147017","Olfr1045",0
"NM_146582","Olfr1046",0
"NM_147012","Olfr1047",0
"NM_147014","Olfr1048",0
"NM_147016","Olfr1049",0
"NM_207562","Olfr1051",0
"NM_147010","Olfr1052",0
"NM_001177857","Olfr1053",0
"NM_147019","Olfr1054",0
"NM_147021","Olfr1055",0
"NM_147018","Olfr1056",0
"NM_207563","Olfr1057",0
"NM_146391","Olfr1058",0
"NM_207134","Olfr1061",0
"NM_147078","Olfr1062",0
"NM_146408","Olfr1065",0
"NM_001011735","Olfr1066",0
"NM_146511","Olfr107",0
"NM_146406","Olfr1076",0
"NR_033507","Olfr1077-ps1",0
"NM_146407","Olfr1079",0
"NM_146465","Olfr108",0
"NM_146409","Olfr1080",0
"NM_207674","Olfr1082",0
"NM_207135","Olfr1084",0
"NM_146590","Olfr1085",0
"NM_146592","Olfr1086",0
"NM_146846","Olfr1087",0
"NM_001011771","Olfr1089",0
"NM_146835","Olfr109",0
"NM_146847","Olfr1090",0
"NM_146366","Olfr1093",0
"NM_146365","Olfr1094",0
"NM_146730","Olfr1095",0
"NM_146843","Olfr1097",0
"NM_146845","Olfr1098",0
"NM_146768","Olfr1099",0
"NM_146542","Olfr11",0
"NM_146328","Olfr110",0
"NM_146594","Olfr1100",0
"NM_146591","Olfr1101",0
"NM_207154","Olfr1102",0
"NM_146767","Olfr1104",0
"NM_001011825","Olfr1105",0
"NM_146752","Olfr1106",0
"NM_146844","Olfr1107",0
"NM_146766","Olfr1109",0
"NM_001005485","Olfr111",0
"NM_146769","Olfr1110",0
"NM_146593","Olfr1111",0
"NM_146661","Olfr1112",0
"NM_207565","Olfr1113",0
"NM_146297","Olfr1115",0
"NM_001011734","Olfr1116-ps",0
"NM_207632","Olfr1118",0
"NM_001013575","Olfr112",0
"NM_147029","Olfr1120",0
"NM_146348","Olfr1121",0
"NM_147031","Olfr1122",0
"NM_146350","Olfr1123",0
"NM_147028","Olfr1124",0
"NM_146837","Olfr1126",0
"NM_146349","Olfr1128",0
"NM_001011836","Olfr1129",0
"NM_146289","Olfr113",0
"NM_146838","Olfr1130",0
"NM_146658","Olfr1131",0
"NM_146836","Olfr1132",0
"NM_146351","Olfr1133",0
"NM_147030","Olfr1134",0
"NM_146660","Olfr1135",0
"NM_146659","Olfr1136",0
"NM_001011833","Olfr1137",0
"NM_146639","Olfr1138",0
"NM_146287","Olfr114",0
"NM_146642","Olfr1140",0
"NM_146637","Olfr1141",0
"NM_146293","Olfr1143",0
"NM_146320","Olfr1145",0
"NM_001011519","Olfr1148",0
"NM_001011753","Olfr115",0
"NM_146638","Olfr1151",0
"NM_001011834","Olfr1152",0
"NM_146640","Olfr1153",0
"NM_146647","Olfr1154",0
"NM_146643","Olfr1155",0
"NM_146817","Olfr1156",0
"NM_146849","Olfr1157",0
"NM_146645","Olfr1158",0
"NM_146632","Olfr116",0
"NM_146649","Olfr1160",0
"NM_146848","Olfr1161",0
"NM_001011835","Olfr1162",0
"NM_146644","Olfr1163",0
"NM_146641","Olfr1164",0
"NM_146650","Olfr1166",0
"NM_146294","Olfr1167",0
"NM_146531","Olfr1168",0
"NM_207155","Olfr117",0
"NM_146532","Olfr1170",0
"NM_207566","Olfr1173",0
"NM_146771","Olfr1176",0
"NM_001011868","Olfr1178",0
"NM_146917","Olfr1179",0
"NM_213721","Olfr118",0
"NM_146918","Olfr1180",0
"NM_001011816","Olfr1181",0
"NM_001011535","Olfr1182",0
"NM_146529","Olfr1183",0
"NM_146823","Olfr1184",0
"NM_146530","Olfr1186",0
"NM_146919","Olfr1188",0
"NM_146772","Olfr1189",0
"NM_001011830","Olfr119",0
"NM_001011517","Olfr1193",0
"NM_146753","Olfr1195",0
"NM_146464","Olfr1196",0
"NM_001005225","Olfr1197",0
"NM_207567","Olfr1198",0
"NM_146458","Olfr1199",0
"NM_206896","Olfr12",0
"NM_146631","Olfr120",0
"NM_001005227","Olfr1200",0
"NM_146895","Olfr1201",0
"NM_146462","Olfr1202",0
"NM_146463","Olfr1204",0
"NM_146896","Olfr1205",0
"NM_001001810","Olfr1206",0
"NM_146778","Olfr1208",0
"NM_146461","Olfr1209",0
"NM_146629","Olfr121",0
"NM_001011804","Olfr1211",0
"NM_207140","Olfr1212",0
