ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
2390	"ANLN"	"ANLN"	chr7	+	36419243	36419479	36419246	36419479	36415757	36415884
2391	"ORC3"	"ORC3"	chr6	+	87656902	87656982	87656905	87656982	87653115	87653249
2392	"PARD3"	"PARD3"	chr10	-	34336198	34336243	34336198	34336240	34337364	34337426
2393	"EFCAB1"	"EFCAB1"	chr8	-	48729719	48729871	48729719	48729824	48730539	48730644
2394	"REV1"	"REV1"	chr2	-	99429839	99429948	99429839	99429945	99434331	99434448
2395	"FDPS"	"FDPS"	chr1	+	155310042	155310205	155310063	155310205	155308747	155308965
2396	"PPP4R1"	"PPP4R1"	chr18	-	9595017	9595153	9595017	9595102	9614225	9614270
2397	"PAM"	"PAM"	chr5	+	103025130	103025334	103025133	103025334	103019789	103019843
2398	"PAM"	"PAM"	chr5	+	103028181	103028238	103028184	103028238	103019789	103019843
2399	"PAM"	"PAM"	chr5	+	103028181	103028238	103028184	103028238	103025130	103025334
2400	"ADAT1"	"ADAT1"	chr16	-	75618585	75618698	75618585	75618640	75620265	75620334
2401	"ZMAT3"	"ZMAT3"	chr3	-	179017224	179025228	179017224	179025225	179027422	179027523
2402	"XXYLT1-AS2"	"XXYLT1-AS2"	chr3	+	195152241	195152856	195152256	195152856	195147870	195148105
2403	"C8orf22"	"C8orf22"	chr8	+	49075151	49076083	49075234	49076083	49074233	49074333
2404	"C8orf22"	"C8orf22"	chr8	+	49074509	49076083	49075151	49076083	49074233	49074333
2405	"C8orf22"	"C8orf22"	chr8	+	49074509	49076083	49075234	49076083	49074233	49074333
2406	"FUOM"	"FUOM"	chr10	-	133355153	133355505	133355153	133355436	133355737	133355811
2407	"FUOM"	"FUOM"	chr10	-	133357186	133357462	133357186	133357255	133357922	133358025
2408	"ARMC3"	"ARMC3"	chr10	+	23008814	23008931	23008835	23008931	23008275	23008374
2409	"NEU4"	"NEU4"	chr2	+	241814478	241814685	241814481	241814685	241809064	241809274
2410	"NEU4"	"NEU4"	chr2	+	26576	26783	26579	26783	21162	21372
2411	"NEU4"	"NEU4"	chr2	+	26576	26783	26579	26783	23029	23559
2412	"NEU4"	"NEU4"	chr2	+	241814478	241814685	241814481	241814685	241810931	241811461
2413	"LINC00472"	"LINC00472"	chr6	-	71417319	71417443	71417319	71417392	71418688	71418754
2414	"LINC00472"	"LINC00472"	chr6	-	71417319	71417443	71417319	71417392	71420065	71420745
2415	"SLC25A44"	"SLC25A44"	chr1	+	156207861	156208013	156207885	156208013	156199834	156200472
2416	"ALS2CR12"	"ALS2CR12"	chr2	-	201289695	201289854	201289695	201289785	201299237	201299300
2417	"ALS2CR12"	"ALS2CR12"	chr2	-	201289695	201289859	201289695	201289854	201299237	201299300
2418	"ALS2CR12"	"ALS2CR12"	chr2	-	201289695	201289859	201289695	201289785	201299237	201299300
2419	"NDUFA5"	"NDUFA5"	chr7	-	123550469	123550586	123550469	123550584	123557403	123557448
2420	"CES3"	"CES3"	chr16	+	66972667	66972746	66972676	66972746	66972355	66972505
2421	"SLC35B1"	"SLC35B1"	chr17	-	49706203	49706334	49706203	49706309	49706964	49707068
2422	"AGFG1"	"AGFG1"	chr2	+	227553703	227553795	227553709	227553795	227551958	227552117
2423	"LIMCH1"	"LIMCH1"	chr4	+	41676378	41676462	41676381	41676462	41671553	41671594
2424	"EDA"	"EDA"	chrX	+	70033397	70033522	70033406	70033522	70030468	70030520
2425	"LINC01007"	"LINC01007"	chr7	-	101565305	101567480	101565305	101566633	101568849	101569006
2426	"FBXO7"	"FBXO7"	chr22	+	32478980	32479275	32479132	32479275	32475236	32475398
2427	"UMOD"	"UMOD"	chr16	-	20350649	20350839	20350649	20350776	20352688	20352878
2428	"SORD"	"SORD"	chr15	+	45060981	45061226	45061066	45061226	45043256	45043421
2429	"NME4"	"NME4"	chr16	+	400108	400754	400218	400754	399626	399739
2430	"ZYX"	"ZYX"	chr7	+	143381556	143381779	143381559	143381779	143381266	143381409
2431	"SUN1"	"SUN1"	chr7	+	852809	852952	852812	852952	852608	852667
2432	"HLA-DPA1"	"HLA-DPA1"	chr6	-	4378132	4378331	4378132	4378255	4385347	4385446
2433	"HLA-DPA1"	"HLA-DPA1"	chr6	-	4485321	4485522	4485321	4485446	4492540	4492628
2434	"HLA-DPA1"	"HLA-DPA1"	chr6	-	4493167	4493366	4493167	4493290	4500382	4500481
2435	"HLA-DPA1"	"HLA-DPA1"	chr6	-	4372517	4372716	4372517	4372640	4379732	4379831
2436	"HLA-DPA1"	"HLA-DPA1"	chr6	-	4317001	4317200	4317001	4317124	4324210	4324309
2437	"HLA-DPA1"	"HLA-DPA1"	chr6	-	33073470	33073669	33073470	33073593	33080679	33080778
2438	"HLA-DPA1"	"HLA-DPA1"	chr6	-	4268102	4268301	4268102	4268225	4275317	4275416
2439	"HLA-DPA1"	"HLA-DPA1"	chr6	-	4522453	4522652	4522453	4522576	4529662	4529761
2440	"NSMCE4A"	"NSMCE4A"	chr10	-	121959323	121959410	121959323	121959407	121959500	121959595
2441	"SHOX2"	"SHOX2"	chr3	-	158096010	158098320	158096010	158098284	158099859	158099948
2442	"ASB17"	"ASB17"	chr1	-	75922079	75922359	75922079	75922297	75931890	75932431
2443	"AGTPBP1"	"AGTPBP1"	chr9	-	85655142	85655320	85655142	85655200	85657434	85657643
2444	"GAS8"	"GAS8"	chr16	+	90031175	90031496	90031298	90031496	90027635	90027722
2445	"DOPEY1"	"DOPEY1"	chr6	+	83119747	83119857	83119774	83119857	83118887	83118987
2446	"INCA1"	"INCA1"	chr17	-	4989427	4989624	4989427	4989579	4989889	4989929
2447	"RAG2"	"RAG2"	chr11	-	36594806	36595195	36594806	36595001	36598101	36598279
2448	"PAX8"	"PAX8"	chr2	-	113235393	113235582	113235393	113235503	113236600	113236721
2449	"KLHL8"	"KLHL8"	chr4	-	87185250	87185799	87185250	87185571	87195323	87195690
2450	"SLC19A1"	"SLC19A1"	chr21	-	45514714	45516140	45514714	45515152	45525816	45525958
2451	"STARD13"	"STARD13"	chr13	-	33117547	33118263	33117547	33118241	33126080	33126240
2452	"MTHFD1L"	"MTHFD1L"	chr6	+	150887841	150887981	150887844	150887981	150885633	150885734
2453	"CEP76"	"CEP76"	chr18	-	12699829	12699905	12699829	12699900	12700957	12701113
2454	"NCOA7"	"NCOA7"	chr6	+	125888938	125889981	125888971	125889981	125885158	125885343
2455	"PSME1"	"PSME1"	chr14	+	24138195	24138263	24138234	24138263	24138048	24138117
2456	"PSME1"	"PSME1"	chr14	+	24138473	24138967	24138735	24138967	24138344	24138399
2457	"SH3D19"	"SH3D19"	chr4	-	151174669	151175695	151174669	151175674	151176533	151176687
2458	"MRPS31P5"	"MRPS31P5"	chr13	-	52169986	52170099	52169986	52170056	52171157	52171248
2459	"LST1"	"LST1"	chr6	+	2887798	2888190	2887843	2888190	2886480	2886599
2460	"LST1"	"LST1"	chr6	+	2893558	2893950	2893603	2893950	2892240	2892359
2461	"LST1"	"LST1"	chr6	+	2836233	2836646	2836254	2836646	2835678	2835701
2462	"LST1"	"LST1"	chr6	+	2893537	2893950	2893558	2893950	2892984	2893007
2463	"LST1"	"LST1"	chr6	+	2887777	2888190	2887798	2888190	2887224	2887247
2464	"LST1"	"LST1"	chr6	+	2921075	2921488	2921096	2921488	2920219	2920312
2465	"LST1"	"LST1"	chr6	+	3065779	3066192	3065800	3066192	3064927	3065020
2466	"LST1"	"LST1"	chr6	+	2921096	2921488	2921141	2921488	2919778	2919897
2467	"LST1"	"LST1"	chr6	+	2887777	2888190	2887798	2888190	2886921	2887014
2468	"LST1"	"LST1"	chr6	+	2844340	2844732	2844385	2844732	2843020	2843139
2469	"LST1"	"LST1"	chr6	+	2844319	2844732	2844340	2844732	2843461	2843554
2470	"LST1"	"LST1"	chr6	+	2844319	2844732	2844340	2844732	2843764	2843787
2471	"LST1"	"LST1"	chr6	+	3065779	3066192	3065800	3066192	3065230	3065253
2472	"LST1"	"LST1"	chr6	+	2930389	2930802	2930410	2930802	2929535	2929628
2473	"LST1"	"LST1"	chr6	+	2921075	2921488	2921096	2921488	2920522	2920545
2474	"LST1"	"LST1"	chr6	+	31588496	31588909	31588517	31588909	31587943	31587966
2475	"LST1"	"LST1"	chr6	+	31588496	31588909	31588517	31588909	31587640	31587733
2476	"LST1"	"LST1"	chr6	+	31588517	31588909	31588562	31588909	31587199	31587318
2477	"LST1"	"LST1"	chr6	+	2930389	2930802	2930410	2930802	2929838	2929861
2478	"LST1"	"LST1"	chr6	+	3065800	3066192	3065845	3066192	3064486	3064605
2479	"LST1"	"LST1"	chr6	+	2893537	2893950	2893558	2893950	2892681	2892774
2480	"LST1"	"LST1"	chr6	+	2930410	2930802	2930455	2930802	2929094	2929213
2481	"LST1"	"LST1"	chr6	+	2836254	2836646	2836299	2836646	2834934	2835053
2482	"LST1"	"LST1"	chr6	+	2836233	2836646	2836254	2836646	2835375	2835468
2483	"TMEFF2"	"TMEFF2"	chr2	-	191949045	191950464	191949045	191950407	191953678	191953837
2484	"SCP2"	"SCP2"	chr1	+	53027968	53028071	53027977	53028071	53014937	53015043
2485	"LINC01497"	"LINC01497"	chr17	+	69981243	69981373	69981270	69981373	69964381	69964552
2486	"COMMD4"	"COMMD4"	chr15	+	75338984	75339104	75339036	75339104	75338645	75338685
2487	"POLM"	"POLM"	chr7	-	44074130	44074233	44074130	44074220	44074397	44074530
2488	"POLM"	"POLM"	chr7	-	44074397	44074530	44074397	44074522	44076508	44076629
2489	"POLM"	"POLM"	chr7	-	44072061	44073430	44072061	44073377	44073624	44073708
2490	"GRIN2C"	"GRIN2C"	chr17	-	74846065	74846253	74846065	74846249	74846759	74846920
2491	"REXO4"	"REXO4"	chr9	-	133414664	133415011	133414664	133414833	133417619	133418096
2492	"BNIPL"	"BNIPL"	chr1	+	151037314	151037662	151037566	151037662	151036552	151036766
2493	"STAP2"	"STAP2"	chr19	-	4324454	4324667	4324454	4324529	4325215	4325308
2494	"LRCH4"	"LRCH4"	chr7	-	100574010	100575304	100574010	100574356	100575704	100575782
2495	"FLII"	"FLII"	chr17	-	18251679	18251816	18251679	18251813	18251998	18252146
2496	"AFTPH"	"AFTPH"	chr2	+	64591884	64593004	64591887	64593004	64585421	64585545
2497	"SVIL-AS1"	"SVIL-AS1"	chr10	+	29420464	29422372	29420490	29422372	29415356	29415412
2498	"SVIL-AS1"	"SVIL-AS1"	chr10	+	29467239	29469130	29468919	29469130	29415356	29415412
2499	"HSF4"	"HSF4"	chr16	+	67167460	67167599	67167474	67167599	67167119	67167222
2500	"KRBA1"	"KRBA1"	chr7	+	149721379	149721535	149721382	149721535	149720834	149720990
2501	"CXCL11"	"CXCL11"	chr4	-	76033686	76034816	76033686	76034812	76035046	76035119
2502	"SLC16A7"	"SLC16A7"	chr12	+	59704771	59705018	59704791	59705018	59655151	59655250
2503	"ZNHIT3"	"ZNHIT3"	chr17	+	36493925	36494006	36493959	36494006	36492812	36492899
2504	"ZNHIT3"	"ZNHIT3"	chr17	+	36492812	36492899	36492817	36492899	36486934	36486966
2505	"ZNHIT3"	"ZNHIT3"	chr17	+	728829	728910	728863	728910	727716	727803
2506	"ZNHIT3"	"ZNHIT3"	chr17	+	727716	727803	727721	727803	721838	721870
2507	"DCLK2"	"DCLK2"	chr4	+	150220702	150220778	150220705	150220778	150203794	150203889
2508	"NR1I2"	"NR1I2"	chr3	+	119812685	119812960	119812796	119812960	119811538	119811726
2509	"FAM89B"	"FAM89B"	chr11	+	65573362	65574198	65573401	65574198	65572348	65572960
2510	"FAM89B"	"FAM89B"	chr11	+	65573352	65574198	65573401	65574198	65572348	65572960
2511	"FAM89B"	"FAM89B"	chr11	+	65573352	65574198	65573362	65574198	65572348	65572960
2512	"SPATA19"	"SPATA19"	chr11	-	133840621	133840923	133840621	133840809	133842029	133842105
2513	"NOS1AP"	"NOS1AP"	chr1	+	162300632	162300706	162300647	162300706	162287343	162287436
2514	"DHX36"	"DHX36"	chr3	-	154295283	154295339	154295283	154295297	154299837	154299925
2515	"SH2D4B"	"SH2D4B"	chr10	+	80609423	80609551	80609426	80609551	80603578	80603795
2516	"GS1-124K5.11"	"GS1-124K5.11"	chr7	-	66576754	66576932	66576754	66576929	66592256	66592407
2517	"SLC29A1"	"SLC29A1"	chr6	+	44227259	44227342	44227262	44227342	44226060	44226167
2518	"SLC29A1"	"SLC29A1"	chr6	+	44227259	44227342	44227262	44227342	44219504	44219782
2519	"TLE4"	"TLE4"	chr9	+	79652589	79652794	79652592	79652794	79627373	79627448
2520	"PLA2G4C"	"PLA2G4C"	chr19	-	48105332	48105444	48105332	48105413	48106521	48106561
2521	"NOXA1"	"NOXA1"	chr9	+	137434202	137434406	137434223	137434406	137433964	137434079
2522	"VIP"	"VIP"	chr6	+	152756133	152756265	152756136	152756265	152755268	152755373
2523	"LINC01587"	"LINC01587"	chr4	+	5526194	5526333	5526215	5526333	5525155	5525496
2524	"KCNMA1"	"KCNMA1"	chr10	-	77636200	77637006	77636200	77636569	77637264	77637819
2525	"KCNMA1"	"KCNMA1"	chr10	-	77636200	77636569	77636200	77636515	77637264	77637819
2526	"KCNMA1"	"KCNMA1"	chr10	-	77636200	77637006	77636200	77636515	77637264	77637819
2527	"ACADM"	"ACADM"	chr1	+	75728388	75728488	75728400	75728488	75724346	75724817
2528	"MRS2"	"MRS2"	chr6	+	24415015	24415163	24415032	24415163	24412221	24412395
2529	"CSNK2B"	"CSNK2B"	chr6	+	31669318	31669508	31669327	31669508	31669096	31669172
2530	"CSNK2B"	"CSNK2B"	chr6	+	2925142	2925332	2925151	2925332	2924920	2924996
2531	"CSNK2B"	"CSNK2B"	chr6	+	3146609	3146799	3146618	3146799	3146387	3146463
2532	"CSNK2B"	"CSNK2B"	chr6	+	2917090	2917280	2917099	2917280	2916868	2916944
2533	"CSNK2B"	"CSNK2B"	chr6	+	3011190	3011380	3011199	3011380	3010968	3011044
2534	"CSNK2B"	"CSNK2B"	chr6	+	2968602	2968792	2968611	2968792	2968380	2968456
2535	"CSNK2B"	"CSNK2B"	chr6	+	2974365	2974555	2974374	2974555	2974143	2974219
2536	"CHIT1"	"CHIT1"	chr1	-	203217738	203217865	203217738	203217778	203219215	203219329
2537	"SORCS1"	"SORCS1"	chr10	-	106573662	106577555	106573662	106577285	106579090	106579251
2538	"SORCS1"	"SORCS1"	chr10	-	106573662	106577555	106573662	106577285	106579368	106579474
2539	"ZPBP"	"ZPBP"	chr7	-	50057988	50058141	50057988	50058138	50081773	50081899
2540	"TMPPE"	"TMPPE"	chr3	-	33090415	33094303	33090415	33093788	33096718	33096801
2541	"MMP8"	"MMP8"	chr11	-	102722990	102723081	102722990	102723078	102724753	102724954
2542	"ZDHHC20"	"ZDHHC20"	chr13	-	21381433	21381549	21381433	21381546	21382919	21383009
2543	"PAX1"	"PAX1"	chr20	+	21714470	21718486	21714480	21718486	21709221	21709444
2544	"RRAD"	"RRAD"	chr16	-	66924809	66925203	66924809	66925194	66925408	66925536
2545	"ARHGEF40"	"ARHGEF40"	chr14	+	21075622	21075765	21075644	21075765	21075331	21075499
2546	"ARHGEF40"	"ARHGEF40"	chr14	+	21076535	21076643	21076562	21076643	21076359	21076456
2547	"HHLA2"	"HHLA2"	chr3	+	108353426	108353780	108353688	108353780	108351787	108351877
2548	"C1orf109"	"C1orf109"	chr1	-	37689605	37689886	37689605	37689883	37690215	37690595
2549	"POFUT2"	"POFUT2"	chr21	-	45263927	45267713	45263927	45265635	45269838	45270019
2550	"ACD"	"ACD"	chr16	-	67659902	67660045	67659902	67660036	67660121	67660815
2551	"ACD"	"ACD"	chr16	-	67657761	67657853	67657761	67657814	67657985	67658362
2552	"FCHO1"	"FCHO1"	chr19	+	17788269	17788568	17788283	17788568	17787681	17787846
2553	"ZP2"	"ZP2"	chr16	-	21201705	21201830	21201705	21201803	21201931	21202023
2554	"GPR85"	"GPR85"	chr7	-	113085991	113086109	113085991	113086106	113087439	113087778
2555	"RARB"	"RARB"	chr3	+	25593502	25593707	25593640	25593707	25580545	25580722
2556	"RASGRP4"	"RASGRP4"	chr19	-	38418390	38418564	38418390	38418462	38419859	38420013
2557	"RASGRP4"	"RASGRP4"	chr19	-	38419859	38420013	38419859	38419971	38420130	38420262
2558	"RASGRP4"	"RASGRP4"	chr19	-	38414847	38415123	38414847	38414916	38417051	38417168
2559	"DERL2"	"DERL2"	chr17	-	5485150	5485216	5485150	5485213	5486068	5486230
2560	"C1S"	"C1S"	chr12	+	7061751	7061917	7061838	7061917	7060675	7060877
2561	"ALG10B"	"ALG10B"	chr12	+	38320160	38329726	38323912	38329726	38318260	38318458
2562	"NUSAP1"	"NUSAP1"	chr15	+	41365401	41365589	41365404	41365589	41358148	41358258
2563	"NUSAP1"	"NUSAP1"	chr15	+	41350987	41351129	41350990	41351129	41349097	41349241
2564	"NUSAP1"	"NUSAP1"	chr15	+	41350987	41351129	41351032	41351129	41349097	41349241
2565	"NUSAP1"	"NUSAP1"	chr15	+	41350990	41351129	41351032	41351129	41349097	41349241
2566	"PTPRK"	"PTPRK"	chr6	-	358462	358601	358462	358598	414091	414128
2567	"PTPRK"	"PTPRK"	chr6	-	128009129	128009268	128009129	128009265	128064757	128064794
2568	"CYB561D1"	"CYB561D1"	chr1	+	109495678	109500441	109495755	109500441	109495142	109495180
2569	"PSMA3"	"PSMA3"	chr14	+	58260947	58261020	58260968	58261020	58257924	58257998
2570	"PEX11B"	"PEX11B"	chr1	-	145917700	145917816	145917700	145917806	145918632	145918924
2571	"MYRIP"	"MYRIP"	chr3	+	40233858	40234053	40233895	40234053	40209853	40210093
2572	"R3HDM1"	"R3HDM1"	chr2	+	135651729	135652032	135651732	135652032	135645378	135645527
2573	"FGD4"	"FGD4"	chr12	+	32607937	32608095	32607956	32608095	32602160	32602317
2574	"LPPR2"	"LPPR2"	chr19	+	11359531	11359720	11359606	11359720	11357659	11357739
2575	"RPL18"	"RPL18"	chr19	-	48617315	48617423	48617315	48617415	48617790	48617877
2576	"CD14"	"CD14"	chr5	-	140633068	140633292	140633068	140633192	140633530	140633701
2577	"URGCP"	"URGCP"	chr7	-	43887789	43887816	43887789	43887811	43906561	43907069
2578	"FOLR2"	"FOLR2"	chr11	+	72218560	72218734	72218572	72218734	72216774	72216925
2579	"FOLR2"	"FOLR2"	chr11	+	72218560	72218734	72218572	72218734	72216774	72216919
2580	"LILRB5"	"LILRB5"	chr19	-	225139	225904	225139	225667	226788	226841
2581	"LILRB5"	"LILRB5"	chr19	-	228994	229045	228994	229042	229341	229392
2582	"LILRB5"	"LILRB5"	chr19	-	225372	226137	225372	225900	227021	227074
2583	"LILRB5"	"LILRB5"	chr19	-	231045	231345	231045	231318	231491	231776
2584	"LILRB5"	"LILRB5"	chr19	-	54254017	54254068	54254017	54254065	54254364	54254415
2585	"LILRB5"	"LILRB5"	chr19	-	54256042	54256342	54256042	54256315	54256488	54256773
2586	"LILRB5"	"LILRB5"	chr19	-	228985	229036	228985	229033	229332	229383
2587	"LILRB5"	"LILRB5"	chr19	-	230777	231077	230777	231050	231223	231508
2588	"LILRB5"	"LILRB5"	chr19	-	228752	228803	228752	228800	229099	229150
2589	"LILRB5"	"LILRB5"	chr19	-	231010	231310	231010	231283	231456	231741
2590	"LILRB5"	"LILRB5"	chr19	-	225382	226146	225382	225910	227030	227083
2591	"LILRB5"	"LILRB5"	chr19	-	231019	231319	231019	231292	231465	231750
2592	"LILRB5"	"LILRB5"	chr19	-	229020	229071	229020	229068	229367	229418
2593	"LILRB5"	"LILRB5"	chr19	-	54250404	54251169	54250404	54250932	54252053	54252106
2594	"LILRB5"	"LILRB5"	chr19	-	225408	226172	225408	225936	227056	227109
2595	"UBOX5"	"UBOX5"	chr20	-	3107572	3110314	3107572	3110309	3115304	3115466
2596	"SMUG1"	"SMUG1"	chr12	-	54187818	54187905	54187818	54187902	54188950	54188994
2597	"NCAPH2"	"NCAPH2"	chr22	+	50522497	50522569	50522500	50522569	50522342	50522415
2598	"NREP"	"NREP"	chr5	-	111757135	111757179	111757135	111757173	111757377	111757555
2599	"CTCFL"	"CTCFL"	chr20	-	57506741	57507876	57506741	57507792	57508605	57508788
2600	"CTCFL"	"CTCFL"	chr20	-	57506741	57507843	57506741	57507792	57508605	57508788
2601	"CTCFL"	"CTCFL"	chr20	-	57506741	57507876	57506741	57507843	57508605	57508788
2602	"CTCFL"	"CTCFL"	chr20	-	57497167	57498701	57497167	57498698	57503435	57503601
2603	"HDGFRP2"	"HDGFRP2"	chr19	+	4501910	4502220	4501913	4502220	4501190	4501317
2604	"CDK12"	"CDK12"	chr17	+	39530603	39534565	39530630	39534565	39525863	39526316
2605	"MCM2"	"MCM2"	chr3	+	127604876	127605156	127604895	127605156	127604607	127604783
2606	"ING4"	"ING4"	chr12	-	6652661	6652770	6652661	6652767	6652944	6653050
2607	"ING4"	"ING4"	chr12	-	6652661	6652770	6652661	6652767	6652935	6653050
2608	"SPATA20"	"SPATA20"	chr17	+	50547664	50547767	50547719	50547767	50547088	50547285
2609	"RSRC2"	"RSRC2"	chr12	-	122518838	122519051	122518838	122519029	122521384	122521428
2610	"RSRC2"	"RSRC2"	chr12	-	122518838	122519051	122518838	122519029	122520503	122520581
2611	"RSRC2"	"RSRC2"	chr12	-	122508217	122508450	122508217	122508447	122511108	122511188
2612	"ZNF747"	"ZNF747"	chr16	-	30530366	30533151	30530366	30533148	30534196	30534310
2613	"MAGEA2"	"MAGEA2"	chrX	+	152753612	152753884	152753787	152753884	152752393	152752513
2614	"MXRA8"	"MXRA8"	chr1	-	1353847	1353946	1353847	1353928	1354029	1354106
2615	"OAS1"	"OAS1"	chr12	+	112919388	112919907	112919486	112919907	112917546	112917700
2616	"ACIN1"	"ACIN1"	chr14	-	23064354	23064488	23064354	23064485	23065965	23066008
2617	"MRPL11"	"MRPL11"	chr11	-	66437349	66437443	66437349	66437435	66438163	66438259
2618	"AKTIP"	"AKTIP"	chr16	-	53491039	53492522	53491039	53492519	53492692	53492753
2619	"RBM46"	"RBM46"	chr4	+	154826767	154828813	154827867	154828813	154798781	154799564
2620	"WDR44"	"WDR44"	chrX	+	118443559	118443687	118443583	118443687	118442564	118442680
2621	"LINC01474"	"LINC01474"	chr9	-	72871728	72872020	72871728	72872016	72872108	72872231
2622	"STX1A"	"STX1A"	chr7	-	73700729	73700840	73700729	73700794	73702844	73702982
2623	"KIAA2018"	"KIAA2018"	chr3	-	113648385	113661425	113648385	113649850	113664312	113664409
2624	"MED15"	"MED15"	chr22	+	20582610	20582747	20582661	20582747	20568520	20568631
2625	"BRCAT54"	"BRCAT54"	chr5	-	44744327	44745408	44744327	44745404	44745941	44746038
2626	"PLB1"	"PLB1"	chr2	+	28538285	28538381	28538318	28538381	28532107	28532194
2627	"GPR34"	"GPR34"	chrX	+	41689742	41689835	41689745	41689835	41688972	41689084
2628	"RIC3"	"RIC3"	chr11	-	8126658	8126807	8126658	8126804	8137377	8137471
2629	"PCMTD2"	"PCMTD2"	chr20	+	176477	176601	176558	176601	173848	174020
2630	"PCMTD2"	"PCMTD2"	chr20	+	64267886	64268010	64267967	64268010	64265257	64265429
2631	"RHOH"	"RHOH"	chr4	+	40197100	40197300	40197120	40197300	40192966	40193123
2632	"UCK1"	"UCK1"	chr9	-	131530485	131530687	131530485	131530645	131531093	131531275
2633	"PNPLA8"	"PNPLA8"	chr7	-	108514435	108515574	108514435	108515447	108526028	108526318
2634	"PNPLA8"	"PNPLA8"	chr7	-	108514435	108515574	108514435	108515447	108521475	108521521
2635	"MBNL3"	"MBNL3"	chrX	-	132386660	132386811	132386660	132386706	132390846	132391083
2636	"SLC26A5"	"SLC26A5"	chr7	-	103407850	103408003	103407850	103407951	103410384	103410549
2637	"NRF1"	"NRF1"	chr7	+	129657342	129657574	129657345	129657574	129611701	129611824
2638	"MEAF6"	"MEAF6"	chr1	-	37489960	37494107	37489960	37493814	37501803	37501996
2639	"TIMM9"	"TIMM9"	chr14	-	58408493	58409168	58408493	58409081	58410842	58410938
2640	"TIMM9"	"TIMM9"	chr14	-	58408493	58409168	58408493	58409099	58410842	58410938
2641	"TIMM9"	"TIMM9"	chr14	-	58408493	58409168	58408493	58409084	58410842	58410938
2642	"TIMM9"	"TIMM9"	chr14	-	58408493	58409099	58408493	58409081	58410842	58410938
